3.5776395179709652e-09
---
3.5776395179709652e-09
---
0.00012986389629077166
---
0.00020629454229492694
---
0.0002555109967943281
---
0.0002555109967943281
---
0.0002555109967943281
---
0.0002555109967943281
---
0.0002555109967943281
---
0.0002555109967943281
---
0.00038431023131124675
---
0.0005120795103721321
---
0.0005958442925475538
---
0.0006398488767445087
---
0.0007675869856029749
---
0.000965513929259032
---
0.0015823270659893751
---
0.001998061081394553
---
-0.9678115844726562
---
-1.0012873411178589
---
-1.0550609827041626
---
-1.084054708480835
---
-1.1439199447631836
---
-1.1695479154586792
---
-1.213673710823059
---
-1.2456698417663574
---
-1.3133429288864136
---
-1.3776061534881592
---
-1.4193475246429443
---
-1.4818106889724731
---
-1.5532348155975342
---
-1.6411911249160767
---
-1.741830825805664
---
-1.8366882801055908
---
-1.9396392107009888
---
-2.0356578826904297
---
-2.0960769653320312
---
-2.1724460124969482
---
-2.237386703491211
---
-2.283923387527466
---
-2.3097312450408936
---
-2.3603289127349854
---
-2.4205574989318848
---
-2.479665517807007
---
-2.5264029502868652
---
-2.576003313064575
---
-2.6328682899475098
---
-2.677617073059082
---
-2.7252206802368164
---
-2.792158603668213
---
-2.834808826446533
---
-2.8522374629974365
---
-2.8987488746643066
---
-2.928561210632324
---
-2.948267698287964
---
-3.016843318939209
---
-3.0632760524749756
---
-3.091939926147461
---
-3.1479921340942383
---
-3.1922500133514404
---
-3.238335132598877
---
-3.283170700073242
---
-3.324050188064575
---
-3.385134220123291
---
-3.4333784580230713
---
-3.4608004093170166
---
-3.5126285552978516
---
-3.5543487071990967
---
-3.6116995811462402
---
-3.6768343448638916
---
-3.7460949420928955
---
-3.807758092880249
---
-3.876120090484619
---
-3.9365780353546143
---
-3.9883108139038086
---
-4.035740375518799
---
-4.0572075843811035
---
-4.0874342918396
---
-4.131218910217285
---
-4.136523723602295
---
-4.147099494934082
---
-4.170932292938232
---
-4.186331748962402
---
-4.196220397949219
---
-4.210643291473389
---
-4.224287986755371
---
-4.266580581665039
---
-4.3003621101379395
---
-4.34696626663208
---
-4.392280578613281
---
-4.45698881149292
---
-4.510725021362305
---
-4.572821140289307
---
-4.649065017700195
---
-4.701173305511475
---
-4.77379035949707
---
-4.835687637329102
---
-4.899742126464844
---
-4.943319320678711
---
-5.000226020812988
---
-5.074618816375732
---
-5.127558708190918
---
-5.199857711791992
---
-5.256323337554932
---
-5.302133083343506
---
-5.36338996887207
---
-5.412332057952881
---
-5.464489936828613
---
-5.50334358215332
---
-5.545159339904785
---
-5.590319633483887
---
-5.6515936851501465
---
-5.706998348236084
---
-5.748810768127441
---
-5.804527282714844
---
-5.861976623535156
---
-5.923059463500977
---
-5.968254566192627
---
-5.993697166442871
---
-6.0264668464660645
---
-6.071694374084473
---
-6.089999198913574
---
-6.127941608428955
---
-6.145443439483643
---
-6.158006191253662
---
-6.186610698699951
---
-6.224287033081055
---
-6.242525100708008
---
-6.285614013671875
---
-6.312894344329834
---
-6.356245517730713
---
-6.400031566619873
---
-6.4411749839782715
---
-6.468169689178467
---
-6.523489475250244
---
-6.564964294433594
---
-6.600671768188477
---
-6.6391425132751465
---
-6.710453510284424
---
-6.770816326141357
---
-6.835361480712891
---
-6.889723300933838
---
-6.944032192230225
---
-6.988809108734131
---
-7.022017002105713
---
-7.034090995788574
---
-7.051919937133789
---
-7.085025787353516
---
-7.097784042358398
---
-7.102840900421143
---
-7.110177516937256
---
-7.1181745529174805
---
-7.127973556518555
---
-7.14397668838501
---
-7.17681360244751
---
-7.191112041473389
---
-7.236804485321045
---
-7.288747310638428
---
-7.324628829956055
---
-7.362618923187256
---
-7.432482719421387
---
-7.482561111450195
---
-7.526479244232178
---
-7.58197021484375
---
-7.625816345214844
---
-7.647693634033203
---
-7.695562839508057
---
-7.702974796295166
---
-7.7161173820495605
---
-7.726406097412109
---
-7.741154670715332
---
-7.763289451599121
---
-7.776442050933838
---
-7.7847747802734375
---
-7.792349338531494
---
-7.801191329956055
---
-7.813800811767578
---
-7.8466033935546875
---
-7.864637851715088
---
-7.883880615234375
---
-7.9266743659973145
---
-7.97068977355957
---
-8.040051460266113
---
-8.080546379089355
---
-8.117188453674316
---
-8.193999290466309
---
-8.243311882019043
---
-8.28566837310791
---
-8.335212707519531
---
-8.380589485168457
---
-8.410663604736328
---
-8.453451156616211
---
-8.48082160949707
---
-8.504653930664062
---
-8.53170108795166
---
-8.547021865844727
---
-8.567347526550293
---
-8.601078987121582
---
-8.618789672851562
---
-8.672489166259766
---
-8.716925621032715
---
-8.781340599060059
---
-8.839008331298828
---
-8.883319854736328
---
-8.953994750976562
---
-9.012801170349121
---
-9.080597877502441
---
-9.118819236755371
---
-9.11885929107666
---
-9.121377944946289
---
-9.121501922607422
---
-9.132477760314941
---
-9.150853157043457
---
-9.15410327911377
---
-9.16049861907959
---
-9.185308456420898
---
-9.21885871887207
---
-9.259486198425293
---
-9.32409381866455
---
-9.401665687561035
---
-9.461861610412598
---
-9.532037734985352
---
-9.61713981628418
---
-9.696374893188477
---
-9.762110710144043
---
-9.839960098266602
---
-9.91373348236084
---
-9.979646682739258
---
-10.036530494689941
---
-10.091527938842773
---
-10.159553527832031
---
-10.20799732208252
---
-10.267341613769531
---
-10.328434944152832
---
-10.362385749816895
---
-10.425636291503906
---
-10.476404190063477
---
-10.505767822265625
---
-10.558158874511719
---
-10.582757949829102
---
-10.626091003417969
---
-10.658093452453613
---
-10.712044715881348
---
-10.759576797485352
---
-10.796606063842773
---
-10.853656768798828
---
-10.908426284790039
---
-10.949444770812988
---
-11.003448486328125
---
-11.060479164123535
---
-11.102660179138184
---
-11.180624008178711
---
-11.243194580078125
---
-11.302098274230957
---
-11.384366035461426
---
-11.438077926635742
---
-11.492898941040039
---
-11.546032905578613
---
-11.594036102294922
---
-11.6426362991333
---
-11.683341979980469
---
-11.709856986999512
---
-11.756561279296875
---
-11.791443824768066
---
-11.844756126403809
---
-11.906279563903809
---
